comment_id,comment_text,commenter_username,comment_timestamp,comment_likes_count,post_short_code,kol_username,is_bot_suspicion,bot_reason,sentiment
17895461898544085,"Heran banget udah tau bentuknya seperti begitu masih tetap dibikin kontennya. Demi cuan sampe gininya bgt ya, menjijikkan🤮",scoupscherry_,2026-07-08T20:08:54.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18078828410682925,Kue jembottttttttt,ilhmsyns,2026-07-08T19:33:17.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18087236339128202,Takedown kocak,niki.nikuuuu,2026-07-08T19:21:02.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18076845224672753,sick 🙄,roccafia,2026-07-08T18:55:37.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
17896512531535123,Mkn jembut,winaabarley,2026-07-08T18:17:45.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
17915182104418154,Yg bikin maksudnya apa ya bikin bentukan begini? Apa imajinasi saya yg salah apa gimana sih? Kok berasa kayak pelecehan ya bentuknya gak pantes,vivi_qoqo_mtc,2026-07-08T18:09:15.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18089613659547999,NJIJIKI 🤢🤢🤮🤮🤮🤮,zainanan44,2026-07-08T18:04:21.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18567276691070348,"""ROJEM.....RotiJembuutt...😂😂",rizkyanreas,2026-07-08T17:29:25.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18097933400591581,"Ni konten di bahas di threads, semoga liat ya ci biar jadi pembelajaran mana makanan yang bisa di kontenin, ini kurang beradab jujur",kamaliaalya22,2026-07-08T17:21:15.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Negative
18096098762007116,Ini namanya Kwe baokk 🤣,firmanfrdss,2026-07-08T17:16:06.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18075746528322675,Takedown plis,ainiyumee,2026-07-08T16:42:05.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18119914910306334,Aku gak sanggup makan itu,rindysuryani,2026-07-08T16:31:26.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
17936229942296221,Saya malah jadi gak ke pengen ( hilang selera .kata orang Sunda mah geleuh ),marialynda19,2026-07-08T16:16:01.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Positive
18000032795969932,Чья мохнатка на куросане😂😂😂😂,lenochkaelune,2026-07-08T16:03:20.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
18119297863848308,Nasi timbel bukannya pake sayur asem?,_rhirhin03_,2026-07-08T19:16:00.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18135841540567615,Langganan gw wkwk... Dulu harganya 11rb😂😂,achmad.kurniawan32,2026-07-08T18:16:35.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18130215406723312,Murah banget lengkap lagi😍😍😍,stiawanjohansyah,2026-07-08T17:14:59.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18091527815369099,murah bgt anjir😭😭,bubuuchaa,2026-07-08T17:11:10.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18059366165754655,Pohpohan 😍,restiveraf11,2026-07-08T16:49:30.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
17876182722512186,Gue dengan kesadaran penuh nonton ini di 23:08 sampe nelen air liur.,jengdini01,2026-07-08T16:08:47.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18136566436604046,🐈: adaawww,onekinofhuman,2026-07-08T15:47:25.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
17879448471612642,Ci @sibungbung soto dan nasi bebek d sebelahnya juga mantep.,nunungcahmanut,2026-07-08T15:20:28.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18577787110067334,Muraah,hennyhennysuryaningsih,2026-07-08T15:03:31.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18127436866629561,@leofficiallyyyyyy,ayah_fafa88,2026-07-08T14:50:57.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18024448772846786,Di bandung timbel di gerobak banyak ga harus ke resto ci,andreeengdengdengdeng,2026-07-08T14:43:45.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
17896057902520410,Daun pohpohan😍😍😍,inacookies_semarang,2026-07-08T14:19:38.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18076585670688983,Langganganku😍,febriyati24,2026-07-08T14:02:10.000Z,0,DaeihEKRJg2,sibungbung,FALSE,Human,Neutral
18104436028915402,@dwiatmoko_ms,syasyasa_,2026-07-08T08:39:28.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18011364650733307,waduh ngilerrr,na_2207,2026-07-08T04:29:48.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18037305209805256,buka jm brp ce?,putridns,2026-07-08T04:02:49.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18122540068688401,Emang enak langganan udh lama 😂,myhoney_06,2026-07-08T00:34:25.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Positive
18110634601953298,@chrisabeldaniella dkt kost mu 😍,emilianaretna,2026-07-07T23:41:04.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18365338537233571,Tim yg mienya ½ mateng --->>>,maxiello88,2026-07-07T14:19:18.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
17954760966188754,Buka jam berapa ci?,imaliaf07,2026-07-07T12:06:25.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18082615874208230,"Pantas kalo lewat,rame teruss @nonharyati_",dimasagituu,2026-07-07T12:02:05.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18415033321149925,@auliailmaa_ depan mcd,titahisbi,2026-07-07T11:52:24.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18226154767318007,Indomie emang enak di masak gitu,riska.ind,2026-07-07T11:31:40.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Positive
17865362739635002,B aja ci aku pernah kesitu,winnawinni,2026-07-07T11:22:23.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
17861620701648553,itu mie ceplok apa yaa ci,stevanraihan,2026-07-07T11:16:13.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18112183862293091,@_rutonoona pesen dlu li tiket psawat itu heheh,ahadihoo,2026-07-07T10:53:43.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18361126891242636,"Ini enak bgt, pas seberang mcd muara karang",alanisclairemorissette,2026-07-07T10:47:28.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Positive
18088950359636225,Ini baru es teller👏👏👏,one.fullmoon,2026-07-07T15:52:44.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18190340260377571,"Dulu jualannya dalem komplek Deket sekolah. Jadi tempat nongkrong ibu"" yang nunggu anaknya pulang sekolah termasuk mamaku🔥",_iptri,2026-07-07T13:43:38.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
17938647777071985,Ini yg waktu SMK suka tawuran sampe putusin jari Ama leher orang itu kah,hajiramli515,2026-07-07T07:42:56.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Positive
18095409962004574,murah sehat.,anna_nurazizah11,2026-07-07T05:27:53.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18151897534499544,@tammami21 mba hayyu ksni,mak_mbonk,2026-07-07T03:30:20.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18086261495646741,Udah pernah coba 🔥,rachmadanijuliya,2026-07-07T02:01:05.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18105811097000805,Alexxx besttt,_anjaryan,2026-07-06T11:22:19.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18078281930655452,"mba @fikelaela28 @fitrimulia , klo cobain titip ya 🤭🙏🏻",ika_apriliano,2026-07-06T06:09:19.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18139246513559719,Es nya pakai balok aman gak tuh,kisya_alfaridzi,2026-07-06T04:31:19.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18096269729357774,Dr pasar malam jiung  sebelah mana,anton_adena_adean,2026-07-06T00:39:27.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
17934469386311738,"Beli ga pakai es,karna rmh jauh di bekasi😂",andri_irawan85,2026-07-05T23:55:54.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
17945656221037344,@uch4y Deket Kanaan ngak,franciscaachti,2026-07-05T19:49:15.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18097352027616226,😂😂 Alex ..top🔥🔥 ..Deket rmh ini mah 👏😂,srisundari17,2026-07-05T17:16:18.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18099428780233253,"Penjualnya namanya bang Alex, langganan bareng temen2 ku dulu kalau pulang kerja hari Sabtu pasti mampir ke es teller bang alex",ayualstaayulestari,2026-07-05T17:13:45.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18119780035766626,"kayaknya baru buka ya, terakhir tinggal di sini Maret blm ada deh😂",hestisheey,2026-07-04T13:18:56.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18317203516302874,"Tapi emang panggilan boss padahal bukan siapa2nya dia itu kureng banget sih, malah bikin ga nyaman, bisa panggil kak, bu, pak, neng ,mbak lebih gampang masuk buat akrab",yessaindra,2026-07-02T00:24:46.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18076788788481673,Team yg males beli makan harus ngantri,dapur_mamajuke,2026-07-01T06:28:38.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18115816126851159,apa bedanya sama ayam celup,jerrans_,2026-06-30T14:49:21.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18014953865885865,Terakhir beli tepung nya belom mateng😫,mutiajul_,2026-06-30T02:13:56.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18065696660474902,gak demen deh kalo denger orang manggil bas bos bas bos😂,yusuf0306ym,2026-06-30T01:32:35.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
17898054567471605,Cabang dari Bekasi kah ?!,a.adipradan_,2026-06-29T10:06:33.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
17921708916166747,Disini jug ada yg jualan ayam bgt. Enak. Cm ga rame..namanya juga perkampungan yaa. Coba jualan dijakarta trs murah yaa antri.,malikaanabul,2026-06-29T05:50:24.000Z,1,DaFZ-ydRUlk,sibungbung,FALSE,Human,Positive
18074399849682322,😂😂😂😂bp kocak,alin_3212,2026-06-29T03:22:34.000Z,1,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18102251383885311,Waahh swpertinya enak hrg lbh murah drpd di geprek2 yg terkenal murah saus jg,zuyyinahaan,2026-06-29T02:06:10.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Positive
18086689349386540,Ini yg di taman aries ya cik @sibungbung,rosmery_rochmat,2026-06-28T23:56:50.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
17973310058905920,"Jangan biasain panggil 'BOS' keorang apalagi gak kenal / baru kenal,,",dimdimpluk,2026-06-28T11:31:17.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18118122145860136,Ka kalo lagi main ke anyer atau cilegon bisa mampir ke tempat kita ✨🙇🏻‍♂️,baksoabahjawara88,2026-06-28T09:16:17.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18101199046970708,Beneran deh rasanya biasa aja aku mah kasian yg jauh2 bela2in beli dan pada ngantri . Apa bener ada yg beli sekali trus repeat terus😮,serraemon,2026-06-28T08:26:37.000Z,0,DaFZ-ydRUlk,sibungbung,FALSE,Human,Neutral
18042531251642625,M,inayah.002,2026-06-28T07:11:42.000Z,0,DaFZ-ydRUlk,sibungbung,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
17901297174463104,Kakak” semua yg pecinta makanan makado bisa mampir ke toko km ya 😊,dapurkuahasang,2026-07-06T08:07:32.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18542883091073343,"Pernah mau coba di solaria supermal, kata mbanya ga ada hack2an gitu😂😂",willykho25,2026-07-06T06:54:34.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Positive
18099468682916416,Gw bgtt..bw nasi dr rumah🤭😜😜,ida.rosidaa21,2026-07-05T15:56:49.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18097771682244643,@yosinaratin,lazyumang,2026-07-05T14:29:54.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18098896076462409,Buat yg kurang suka nasi kek saya jatuhnya worth it sih,ryan.dwi1604,2026-07-05T04:25:14.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18105718577064811,Mo nyobain ah,dewisekardjati,2026-07-05T03:17:29.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17871001923546083,Klo makan ber 2 harga nya sama aja kecuali klo ber 4 atau 5 berasa hemat nya,heriyanto7379,2026-07-02T08:38:17.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17976119241117780,🤣🤣🤣🤣,laziokarisma,2026-07-02T01:56:36.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18346333924169006,Bawa nasi dan minum sendiri baru beneran irit 😂,wan_christ25,2026-07-01T15:55:07.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17940928740056001,"Daftar menu uda bener,, malah di coret2,, kurang kerjaan aja🤣🤣🤣mkn ga mau rugi",pradiptasuhermankusuma,2026-06-29T10:45:55.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17995711571987552,katanya harga nya dimahalin???,syarifahrahayubaraqbah,2026-06-29T10:31:51.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17898225930331250,"bilang aja menu ala carte..susah amat, beda harga juga",satryo_bagus,2026-06-29T09:16:56.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
18122471392742359,Ini makan Solaria mode anak kost😁,nendrisahputra,2026-06-28T11:23:16.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17923701234366462,Sudah terlalu banyak yang hack Solaria please Udah dong bosen lihatnya,hattorinori,2026-06-28T09:52:28.000Z,0,DZwuiXLsbCy,henjiwong,FALSE,Human,Neutral
17895684384524896,Kok yang paket 3 aneh ya. Kalau paket 1 dikali 2 jadi 70ribu. Berarti mangkoknya gak gratis donk ya beli 30ribu,chocomintgurl,2026-06-21T12:40:29.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18105588373822443,Noms banget sih ini tampilannya 😍,st0rm_78,2026-06-17T09:50:17.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
17973254859064874,Wah baru nih,wulanhouse,2026-06-17T09:42:35.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
17872708830528688,"jastip sama aku yuk, join link grup di bio/ story pengiriman bisa sopii 😍",jastipinayuu,2026-06-17T04:50:32.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18093876977004834,Ini loohhhhhhh yg mau d cobaa @davidstevensdirnata,shellafenicia,2026-06-16T05:18:46.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Positive
18003351680938686,Mie legend yang selalu nganeninnnn😍😍😍,tresalediana,2026-06-16T02:35:40.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18012572444713271,😍😍😍,monapisa,2026-06-15T12:43:56.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
17893903194527322,wah ada daging ayam beneran 🐓,hendrafael,2026-06-15T07:45:41.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18396805534084178,Kepooo bgt inii,chintyayayaa,2026-06-15T06:40:59.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18102494720015854,"Kak, just info ☺️
Kalau ada yang lagi capek di area Kemayoran , bisa mampir ke HARA Family Wellness Kemayoran. Harga masih terjangkau .
Ada reflexy, massage, dan spa 😁 
@harafamilywellness",lianavirgo33,2026-06-15T06:36:36.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18080302328197266,menarik banget nih @mellyhung pengen coba 😍😍,stephaniewongkar,2026-06-15T06:27:20.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Positive
18601973302037880,Mie nya kelihatan enak. Klo ada kesempatan pengen coba,veronicatjhin,2026-06-15T05:06:56.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Positive
17879339988668058,Ngiler banget sih 🤤,lidyaciatawi,2026-06-15T04:47:32.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Positive
18119760010769425,Ke PRJ tujuannya mampir ke mie GAGA ni kayaknyaa maahh 🤤,maailmaa,2026-06-15T03:54:45.000Z,1,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
18100684850126970,Open jastip 🔥,bykhanzastore,2026-06-15T03:31:27.000Z,0,DZj3uLKyEC0,anakjajan,FALSE,Human,Neutral
17917743627383984,"Mahal klu enak mah ngk ap""tp ini kyk ny mo sit 🙈",wanti_lim,2026-06-18T10:57:44.000Z,0,DZSHaVvM_38,henjiwong,FALSE,Human,Neutral
18101843045065444,Pindah mana skrg bang Alex?,afsheena.q,2026-07-05T11:58:42.000Z,0,DaUyqPCxXPd,sibungbung,FALSE,Human,Neutral
18213505102339294,Ihhh jijayy roti jembonggg endes tinta yah Gaezzz....😅😅,rienykhoriz,2026-07-08T15:41:44.000Z,0,Dacz7PMRBEh,sibungbung,FALSE,Human,Neutral
17889974202580858,"Kuncinya apa ci abis makan pedes ,makan eskrim kah atau minum susu ,buat penawarnya",isyamsyam98,2026-07-07T10:13:42.000Z,0,DacfX6XR7Ky,sibungbung,FALSE,Human,Neutral
18115080241779229,Endul @abdul_i7,safirahutama_,2026-07-07T07:56:44.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18115149262914125,mauu bangett,rivaldybaskara,2026-07-05T11:48:20.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18097726217217345,Aku pikir suaminya maudi ayunda😂,emass_24k,2026-06-26T01:08:15.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18594420319015416,nasi bebek 130k😢.,newmant89,2026-06-23T07:13:06.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18093698732199102,Wahh jadi laperrr bngtt 🤤🤤🤤,ernihsansan,2026-06-23T01:56:43.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18105796958057927,koko @henjiwong temen aku ngefans @ericks1589,misslitaa,2026-06-22T15:56:06.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18075388013328857,Berapa hewan ternak dibunuh di Indonesia per tahun?,due_decimal,2026-06-22T15:55:17.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18026285153831514,🔥,manismes,2026-06-22T11:02:21.000Z,0,DZtd52_s3D9,henjiwong,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
17959343112131693,😍👍,maryantinafajarini,2026-06-21T13:37:43.000Z,0,DZtd52_s3D9,henjiwong,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
18097175951227223,DELICIOUS,mommybrown016,2026-06-19T22:10:46.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18105238175092778,"Mau , tp d Pontianak GK ada",ql_alami,2026-06-19T15:27:25.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Positive
18132690097581877,"Sumsum, bebek, gorengan...penyakit semua😢",ebygesit,2026-06-19T15:00:39.000Z,1,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18014799998903080,Gak selalu ready nasi sumsumnya 😢,dwikayu,2026-06-19T05:17:30.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
18223856635316794,Hati2  Koko mkn yg berlemak😂,vivigunawan385,2026-06-19T05:13:06.000Z,0,DZtd52_s3D9,henjiwong,FALSE,Human,Neutral
1.78774E+16,M,selvyjap,2026-06-19T03:56:23.000Z,0,DZtd52_s3D9,henjiwong,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
18104154548155004,@atitgeulizya ayok,angelinafr17,2026-07-08T18:34:39.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
17949806877211150,Infooo kaloo mau kesanaa naik KRL donggg gaissss ❤️👏,anndaabigaill,2026-07-08T13:21:07.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18023771531677273,Bikin ngiler ini,giarti.liplop,2026-07-08T12:52:27.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18110487043752233,@rifaibadar,margi94_,2026-07-08T11:28:59.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
18088870076319404,Dijawa basonya tuh pentol..,indri283,2026-07-08T11:23:11.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
18136563400565541,"Nontonnya pas bgt mau tidur malem, awas aja klo sampe kebawa mimpi.. Cici hrs tanggung jawab pokoknya",anandafazrima,2026-07-07T14:37:06.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18329660686251652,Pentil pentil nya doang,dekoprasojo,2026-07-07T11:09:11.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
18367998436237220,Udah nyobain emang enak sih..,ramli.muhammad70,2026-07-07T08:57:54.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18614941423044053,Jd ngiler🤤,azz_swa,2026-07-06T16:12:48.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18041596682802860,bener GK 15 ribu penuh semangkok,nuroelnisha.nuroelnisha.1,2026-07-06T12:35:22.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
18120570364809527,Wow terjangkau banget 15k sebanyak itu 😍,fatima.nasution54,2026-07-06T12:23:26.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18377005345204902,"Murah, banyak, ckp enak (msh brasa dagingnya dengan harga sgitu) Pas lewat st pas maghrib, jd beli ga pke antri😂",adelmuflihah,2026-07-06T11:18:16.000Z,1,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18009292595925813,Aq tuh slalu suka review cici @sibungbung.....,minluv_ia04,2026-07-06T09:56:03.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18089723819423234,Ngiler ci,rasyidah_haniefa,2026-07-06T01:27:35.000Z,0,DaXWCKARSQG,sibungbung,FALSE,Human,Positive
18602671324013976,🤭🤭 ramah banget pas ktmu cici...😍🔥,elhia_zahrotun,2026-07-05T23:30:50.000Z,4,DaXWCKARSQG,sibungbung,FALSE,Human,Neutral
18095804615135150,Uwuuuu 😍,st0rm_78,2026-04-07T12:09:18.000Z,1,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18110828137876858,💠🩷💠,resepindolokal,2026-04-04T07:42:02.000Z,0,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18075899513408398,😍😍,sawahkedai,2026-03-30T11:19:49.000Z,0,DWDW34ZEnN-,anakjajan,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
17847930312678701,Mauuu😍😍,resepmamabdg,2026-03-27T10:35:35.000Z,1,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18069039221285695,this looks sooo good 🙌,katheriinezhang,2026-03-25T17:06:52.000Z,0,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18164087761420421,@chenliexin,nitanovittaa,2026-03-25T13:33:02.000Z,1,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
17861905239614977,Ini enakkkkkkkk,deborahsjarif,2026-03-25T05:59:59.000Z,1,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18097234532289661,suka bgt sm puff ini 🙌,trip_or_treatss,2026-03-25T03:52:11.000Z,1,DWDW34ZEnN-,anakjajan,FALSE,Human,Positive
18086542613463208,😮,tanalf2022,2026-03-20T20:54:39.000Z,1,DWDW34ZEnN-,anakjajan,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
18350733709232278,"Oh agreed, mereka FLAKEY abiz",haveyoumattsam,2026-03-20T10:07:21.000Z,2,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
17891029746442316,Yukkkk. harus ke sini sih kita @ceccimochi,tinybitediary,2026-03-20T04:09:39.000Z,0,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18049982189715843,😍,lampugantung.id,2026-03-19T21:55:40.000Z,1,DWDW34ZEnN-,anakjajan,TRUE,Low Effort / Emoji Spam,Excluded (Bot)
18118160434652940,Chewyyy nyaaa 😘🤤,jokes_and_toast,2026-03-19T15:28:25.000Z,2,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18123926422587622,Duh piscoknyaaa 😍,husnul.awaliyati,2026-03-19T08:43:49.000Z,2,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
18136671010508095,@gslchn.anmei lagi gak??,mssiska,2026-03-19T07:51:40.000Z,0,DWDW34ZEnN-,anakjajan,FALSE,Human,Neutral
